id	day
cell_102548	8.5
cell_102551	8.5
cell_102581	8.5
cell_102596	8.5
cell_102607	8.5
cell_102668	8.5
cell_102676	8.5
cell_102710	8.5
cell_102713	8.5
cell_102758	8.5
cell_102793	8.5
cell_102874	8.5
cell_102876	8.5
cell_102937	8.5
cell_102955	8.5
cell_102957	8.5
cell_102988	8.5
cell_103005	8.5
cell_103025	8.5
cell_103096	8.5
cell_103122	8.5
cell_103169	8.5
cell_103208	8.5
cell_103238	8.5
cell_103253	8.5
cell_103292	8.5
cell_103297	7.0
cell_103300	7.0
cell_103313	7.0
cell_103316	7.0
cell_103321	7.0
cell_103369	7.0
cell_103373	7.0
cell_103374	7.0
cell_103431	7.0
cell_103440	7.0
cell_103456	7.0
cell_103470	7.0
cell_103476	7.0
cell_103482	7.0
cell_103491	7.0
cell_103492	7.0
cell_103504	7.0
cell_103540	7.0
cell_103552	7.0
cell_103577	7.0
cell_103584	7.0
cell_103599	7.0
cell_103607	7.0
cell_103610	7.0
cell_103615	7.0
cell_103635	7.0
cell_103637	7.0
cell_103642	7.0
cell_103654	7.0
cell_103685	7.0
cell_103734	7.0
cell_103748	7.0
cell_103755	7.0
cell_103765	7.0
cell_103771	7.0
cell_103773	7.0
cell_103794	7.0
cell_103803	7.0
cell_103808	7.0
cell_103821	7.0
cell_103854	7.0
cell_103858	7.0
cell_103869	7.0
cell_103892	7.0
cell_103893	7.0
cell_103913	7.0
cell_103929	7.0
cell_103934	7.0
cell_103946	7.0
cell_103981	7.0
cell_103985	7.0
cell_103998	7.0
cell_104017	7.0
cell_104024	7.0
cell_104041	7.0
cell_104056	7.0
cell_104083	7.0
cell_104094	7.0
cell_104113	7.0
cell_104116	7.0
cell_104118	7.0
cell_104137	7.0
cell_104142	7.0
cell_104145	7.0
cell_104175	7.0
cell_104180	7.0
cell_104187	7.0
cell_104195	7.0
cell_104228	7.0
cell_104240	7.0
cell_104271	7.0
cell_104276	7.0
cell_104298	7.0
cell_104332	7.0
cell_104335	7.0
cell_104343	7.0
cell_104352	7.0
cell_104387	7.0
cell_104396	7.0
cell_104403	7.0
cell_104414	7.0
cell_104419	7.0
cell_104434	7.0
cell_104443	7.0
cell_104473	7.0
cell_104486	7.0
cell_104518	7.0
cell_104522	7.0
cell_104530	7.0
cell_104534	7.0
cell_104541	7.0
cell_104567	7.0
cell_104569	7.0
cell_104572	7.0
cell_104575	7.0
cell_104576	7.0
cell_104647	7.0
cell_104654	7.0
cell_104723	7.0
cell_104737	7.0
cell_104746	7.0
cell_104758	7.0
cell_104764	7.0
cell_104770	7.0
cell_104775	7.0
cell_104790	7.0
cell_104795	7.0
cell_104837	7.0
cell_104848	7.0
cell_104853	7.0
cell_104871	7.0
cell_104874	7.0
cell_104875	7.0
cell_104879	7.0
cell_104892	7.0
cell_104909	7.0
cell_104919	7.0
cell_104920	7.0
cell_104924	7.0
cell_104928	7.0
cell_104976	7.0
cell_104983	7.0
cell_104984	7.0
cell_105018	7.0
cell_105033	7.0
cell_105035	7.0
cell_105043	7.0
cell_105071	7.0
cell_105073	7.0
cell_105097	7.0
cell_105109	7.0
cell_105129	7.0
cell_105160	7.0
cell_105167	7.0
cell_105174	7.0
cell_105181	7.0
cell_105188	7.0
cell_105189	7.0
cell_105214	7.0
cell_105229	7.0
cell_105264	7.0
cell_105268	7.0
cell_105284	7.0
cell_105292	7.0
cell_105365	7.0
cell_105367	7.0
cell_105383	7.0
cell_105441	7.0
cell_105448	7.0
cell_105454	7.0
cell_105467	7.0
cell_105511	7.0
cell_105518	7.0
cell_105524	7.0
cell_105557	7.0
cell_105592	7.0
cell_105602	7.0
cell_105621	7.0
cell_105639	7.0
cell_105657	7.0
cell_105698	7.0
cell_105713	7.0
cell_105728	7.0
cell_105749	7.0
cell_105769	7.0
cell_105783	7.0
cell_105795	7.0
cell_105802	7.0
cell_105806	7.0
cell_105815	7.0
cell_105816	7.0
cell_105821	7.0
cell_105858	7.0
cell_105861	7.0
cell_105865	7.0
cell_105869	7.0
cell_105871	7.0
cell_105898	7.0
cell_105914	7.0
cell_105937	7.0
cell_105982	7.0
cell_105983	7.0
cell_105990	7.0
cell_105991	7.0
cell_106023	7.0
cell_106026	7.0
cell_106040	7.0
cell_106048	7.0
cell_106051	7.0
cell_106081	7.0
cell_106119	7.0
cell_106125	7.0
cell_106126	7.0
cell_106141	7.0
cell_106143	7.0
cell_106163	7.0
cell_106172	7.0
cell_106202	7.0
cell_106214	7.0
cell_106238	7.0
cell_106283	7.0
cell_106291	7.0
cell_106301	7.0
cell_106316	7.0
cell_106326	7.0
cell_106336	7.0
cell_106356	7.0
cell_106376	7.0
cell_106380	7.0
cell_106386	7.0
cell_106390	7.0
cell_106391	7.0
cell_106395	7.0
cell_106425	7.0
cell_106429	7.0
cell_106441	7.0
cell_106466	7.0
cell_106475	7.0
cell_106481	7.0
cell_106498	7.0
cell_106510	7.0
cell_106512	7.0
cell_106518	7.0
cell_106525	7.0
cell_106531	7.0
cell_106568	7.0
cell_106575	7.0
cell_106576	7.0
cell_106617	7.0
cell_106619	7.0
cell_106621	7.0
cell_106635	7.0
cell_106647	7.0
cell_106705	7.0
cell_106715	7.0
cell_106742	7.0
cell_106752	7.0
cell_106768	7.0
cell_106769	7.0
cell_106775	7.0
cell_106839	7.0
cell_106848	7.0
cell_106855	7.0
cell_106856	7.0
cell_106857	7.0
cell_106870	7.0
cell_106899	7.0
cell_106908	7.0
cell_106921	7.0
cell_106940	7.0
cell_106959	7.0
cell_106975	7.0
cell_106994	7.0
cell_106995	7.0
cell_106999	7.0
cell_107025	7.0
cell_107062	7.0
cell_107102	7.0
cell_107118	7.0
cell_107171	7.0
cell_107183	7.0
cell_107198	7.0
cell_107212	7.0
cell_107260	7.0
cell_107282	7.0
cell_107284	7.0
cell_107288	7.0
cell_107308	7.0
cell_107313	7.0
cell_107336	7.0
cell_107360	7.0
cell_107376	7.0
cell_107387	7.0
cell_107393	7.0
cell_107457	7.0
cell_107479	7.0
cell_107489	7.0
cell_107497	7.0
cell_107512	7.0
cell_107545	7.0
cell_107574	7.0
cell_107583	7.0
cell_107585	7.0
cell_107590	7.0
cell_107594	7.0
cell_107613	7.0
cell_107622	7.0
cell_107627	7.0
cell_107645	7.0
cell_107657	7.0
cell_107667	7.0
cell_107671	7.0
cell_107695	7.0
cell_107696	7.0
cell_107698	7.0
cell_107700	7.0
cell_107753	7.0
cell_107772	7.0
cell_107773	7.0
cell_107779	7.0
cell_107789	7.0
cell_107826	7.0
cell_107845	7.0
cell_107891	7.0
cell_107910	7.0
cell_107913	7.0
cell_107929	7.0
cell_107931	7.0
cell_107944	7.0
cell_107954	7.0
cell_107965	7.0
cell_107978	7.0
cell_108003	7.0
cell_108008	7.0
cell_108016	7.0
cell_108026	7.0
cell_108051	7.0
cell_108059	7.0
cell_108064	7.0
cell_108079	7.0
cell_108088	7.0
cell_108089	7.0
cell_108113	7.0
cell_108119	7.0
cell_108123	7.0
cell_108159	7.0
cell_108166	7.0
cell_108175	7.0
cell_108183	7.0
cell_108214	7.0
cell_108216	7.0
cell_108257	7.0
cell_108284	7.0
cell_108293	7.0
cell_108346	7.0
cell_108368	7.0
cell_108370	7.0
cell_108379	7.0
cell_108416	7.0
cell_108429	7.0
cell_108434	7.0
cell_108436	7.0
cell_108449	7.0
cell_108468	7.0
cell_108529	7.0
cell_108548	7.0
cell_108550	7.0
cell_108571	7.0
cell_108602	7.0
cell_108607	7.0
cell_108657	7.0
cell_108659	7.0
cell_108691	7.0
cell_108705	7.0
cell_108735	7.0
cell_108744	7.0
cell_108753	7.0
cell_108792	7.0
cell_108809	7.0
cell_108830	7.0
cell_108835	7.0
cell_108860	7.0
cell_108866	7.0
cell_108870	7.0
cell_108877	7.0
cell_108900	7.0
cell_108914	7.0
cell_108918	7.0
cell_108935	7.0
cell_108946	7.0
cell_108968	7.0
cell_108984	7.0
cell_109021	7.0
cell_109040	7.0
cell_109050	7.0
cell_109053	7.0
cell_109066	7.0
cell_109166	7.0
cell_109182	7.0
cell_109190	7.0
cell_109191	7.0
cell_109216	7.0
cell_109217	7.0
cell_109258	7.0
cell_109271	7.0
cell_109317	7.0
cell_109339	7.0
cell_109345	7.0
cell_109369	7.0
cell_109385	7.0
cell_109392	7.0
cell_109400	7.0
cell_109411	7.0
cell_109455	7.0
cell_109476	7.0
cell_109478	7.0
cell_109491	7.0
cell_109503	7.0
cell_109509	7.0
cell_109547	7.0
cell_109551	7.0
cell_109555	7.0
cell_109564	7.0
cell_109584	7.0
cell_109589	7.0
cell_109592	7.0
cell_109610	7.0
cell_109628	7.0
cell_109641	7.0
cell_109658	7.0
cell_109667	7.0
cell_109689	7.0
cell_109692	7.0
cell_109698	7.0
cell_109719	7.0
cell_109737	7.0
cell_109744	7.0
cell_109766	7.0
cell_109778	7.0
cell_109781	7.0
cell_109785	7.0
cell_109793	7.0
cell_109804	7.0
cell_109811	7.0
cell_109823	7.0
cell_109848	7.0
cell_109856	7.0
cell_109857	7.0
cell_109876	7.0
cell_109877	7.0
cell_109885	7.0
cell_109913	7.0
cell_109915	7.0
cell_109919	7.0
cell_109964	7.0
cell_109987	7.0
cell_110001	7.0
cell_110022	7.0
cell_110039	7.0
cell_110056	7.0
cell_110080	7.0
cell_110094	7.0
cell_110136	7.0
cell_110142	7.0
cell_110150	7.0
cell_110155	7.0
cell_110158	7.0
cell_110161	7.0
cell_110181	7.0
cell_110214	7.0
cell_110223	7.0
cell_110240	7.0
cell_110263	7.0
cell_110266	7.0
cell_110322	7.0
cell_110338	7.0
cell_110345	7.0
cell_110398	7.0
cell_110430	7.0
cell_110452	7.0
cell_110470	7.0
cell_110481	7.0
cell_110483	7.0
cell_110531	7.0
cell_110562	7.0
cell_110578	7.0
cell_110583	7.0
cell_110589	7.0
cell_110592	7.0
cell_110628	7.0
cell_110636	7.0
cell_110641	7.0
cell_110642	7.0
cell_110662	7.0
cell_110713	7.0
cell_110730	7.0
cell_110739	7.0
cell_110760	7.0
cell_110770	7.0
cell_110792	7.0
cell_110813	7.0
cell_110821	7.0
cell_110824	7.0
cell_110839	7.0
cell_110845	7.0
cell_110855	7.0
cell_110867	7.0
cell_110883	7.0
cell_110922	7.0
cell_110935	7.0
cell_110936	7.0
cell_110943	7.0
cell_110982	7.0
cell_111000	7.0
cell_111031	7.0
cell_111049	7.0
cell_111059	7.0
cell_111075	7.0
cell_111085	7.0
cell_111088	7.0
cell_111092	7.0
cell_111101	7.0
cell_111111	7.0
cell_111114	7.0
cell_111137	7.0
cell_111173	7.0
cell_111186	7.0
cell_111191	7.0
cell_111198	7.0
cell_111200	7.0
cell_111250	7.0
cell_111280	7.0
cell_111284	7.0
cell_111314	7.0
cell_111359	7.0
cell_111365	7.0
cell_111406	7.0
cell_111407	7.0
cell_111410	7.0
cell_111411	7.0
cell_111435	7.0
cell_111438	7.0
cell_111447	7.0
cell_111477	7.0
cell_111485	7.0
cell_111493	7.0
cell_111510	7.0
cell_111564	7.0
cell_111578	7.0
cell_111593	7.0
cell_111624	7.0
cell_111638	7.0
cell_111646	7.0
cell_111685	7.0
cell_111707	7.0
cell_111711	7.0
cell_111727	7.0
cell_111743	7.0
cell_111754	7.0
cell_111761	7.0
cell_111767	7.0
cell_111769	7.0
cell_111780	7.0
cell_111789	7.0
cell_111795	7.0
cell_111802	7.0
cell_111803	7.0
cell_111807	7.0
cell_111841	7.0
cell_111844	7.0
cell_111882	7.0
cell_111889	7.0
cell_111923	7.0
cell_111935	7.0
cell_111941	7.0
cell_111969	7.0
cell_111974	7.0
cell_111975	7.0
cell_112031	7.0
cell_112033	7.0
cell_112044	7.0
cell_112093	7.0
cell_112124	7.0
cell_112135	7.0
cell_112143	7.0
cell_112153	7.0
cell_112156	7.0
cell_112171	7.0
cell_112183	7.0
cell_112207	7.0
cell_112216	7.0
cell_112244	7.0
cell_112260	7.0
cell_112265	7.0
cell_112297	7.0
cell_112299	7.0
cell_112302	7.0
cell_112308	7.0
cell_112332	7.0
cell_112333	7.0
cell_112339	7.0
cell_112355	7.0
cell_112363	7.0
cell_112387	7.0
cell_112390	7.0
cell_112395	7.0
cell_112410	7.0
cell_112421	7.0
cell_112427	7.0
cell_112434	7.0
cell_112437	7.0
cell_112463	7.0
cell_112465	7.0
cell_112513	7.0
cell_112525	7.0
cell_112551	7.0
cell_112553	7.0
cell_112555	7.0
cell_112558	7.0
cell_112563	7.0
cell_112570	7.0
cell_112574	7.0
cell_112608	7.0
cell_112609	7.0
cell_112616	7.0
cell_112623	7.0
cell_112626	7.0
cell_112638	7.0
cell_112649	7.0
cell_112663	7.0
cell_112701	7.0
cell_112711	7.0
cell_112760	7.0
cell_112781	7.0
cell_112814	7.0
cell_112830	7.0
cell_112833	7.0
cell_112842	7.0
cell_112843	7.0
cell_112852	7.0
cell_112860	7.0
cell_112875	7.0
cell_112879	7.0
cell_112891	7.0
cell_112903	7.0
cell_112906	7.0
cell_112912	7.0
cell_112933	7.0
cell_112940	7.0
cell_112942	7.0
cell_112955	7.0
cell_112968	7.0
cell_112970	7.0
cell_112976	7.0
cell_112998	7.0
cell_113007	7.0
cell_113028	7.0
cell_113035	7.0
cell_113052	7.0
cell_113078	7.0
cell_113080	7.0
cell_113095	7.0
cell_113110	7.0
cell_113125	7.0
cell_113131	7.0
cell_113140	7.0
cell_113155	7.0
cell_113158	7.0
cell_113171	7.0
cell_113187	7.0
cell_113203	7.0
cell_113217	7.0
cell_113220	7.0
cell_113224	7.0
cell_113255	7.0
cell_113318	7.0
cell_113323	7.0
cell_113334	7.0
cell_113340	7.0
cell_113341	7.0
cell_113353	7.0
cell_113377	7.0
cell_113384	7.0
cell_113392	7.0
cell_113432	7.0
cell_113434	7.0
cell_113435	7.0
cell_113455	7.0
cell_113490	7.0
cell_113510	7.0
cell_113529	7.0
cell_113555	7.0
cell_113560	7.0
cell_113574	7.0
cell_113585	7.0
cell_113588	7.0
cell_113603	7.0
cell_113635	7.0
cell_113654	7.0
cell_113656	7.0
cell_113695	7.0
cell_113709	7.0
cell_113793	7.0
cell_113809	7.0
cell_113851	7.0
cell_113867	7.0
cell_113895	7.0
cell_113904	7.0
cell_113950	7.0
cell_113955	7.0
cell_113982	7.0
cell_113986	7.0
cell_114000	7.0
cell_114003	7.0
cell_114006	7.0
cell_114022	7.0
cell_114024	7.0
cell_114031	7.0
cell_114035	7.0
cell_114038	7.0
cell_114055	7.0
cell_114130	7.0
cell_114134	7.0
cell_114160	7.0
cell_114168	7.0
cell_114176	7.0
cell_114188	7.0
cell_114191	7.0
cell_114195	7.0
cell_114216	7.0
cell_114218	7.0
cell_114219	7.0
cell_114232	7.0
cell_114246	7.0
cell_114295	7.0
cell_114305	7.0
cell_114311	7.0
cell_114335	7.0
cell_114340	7.0
cell_114360	7.0
cell_114377	7.0
cell_114381	7.0
cell_114385	7.0
cell_114399	7.0
cell_114400	7.0
cell_114404	7.0
cell_114410	7.0
cell_114412	7.0
cell_114419	7.0
cell_114438	7.0
cell_114442	7.0
cell_114467	7.0
cell_114468	7.0
cell_114474	7.0
cell_114476	7.0
cell_114495	7.0
cell_114562	7.0
cell_114566	7.0
cell_114643	8.0
cell_114748	8.0
cell_114763	8.0
cell_114779	8.0
cell_114920	8.0
cell_115061	8.0
cell_115064	8.0
cell_115096	8.0
cell_115120	8.0
cell_115239	8.0
cell_115346	8.0
cell_115365	8.0
cell_115405	8.0
cell_115484	8.0
cell_115517	8.0
cell_115613	8.0
cell_115653	8.0
cell_115719	8.0
cell_115789	8.0
cell_115804	8.0
cell_115888	8.0
cell_115919	8.0
cell_115950	8.0
cell_115962	8.0
cell_116025	8.0
cell_116285	8.0
cell_116311	8.0
cell_116316	8.0
cell_116432	8.0
cell_116438	8.0
cell_116544	8.0
cell_116582	8.0
cell_116587	8.0
cell_116590	8.0
cell_116629	8.0
cell_116690	8.0
cell_116696	8.0
cell_116773	8.0
cell_116807	8.0
cell_116876	8.0
cell_116878	8.0
cell_116900	8.0
cell_116946	8.0
cell_116998	8.0
cell_117011	8.0
cell_117040	8.0
cell_117045	8.0
cell_117127	8.0
cell_117152	8.0
cell_117160	8.0
cell_117210	8.0
cell_117242	8.0
cell_117259	8.0
cell_117266	8.0
cell_117389	8.0
cell_117415	8.0
cell_117417	8.0
cell_117503	8.0
cell_117518	8.0
cell_117522	8.0
cell_117637	8.0
cell_117717	8.0
cell_117737	8.0
cell_117807	8.0
cell_117811	8.0
cell_117828	8.0
cell_117835	8.0
cell_117869	8.0
cell_117879	8.0
cell_117891	8.0
cell_117911	8.0
cell_117937	8.0
cell_117946	8.0
cell_117962	8.0
cell_118024	8.0
cell_118027	8.0
cell_118104	8.0
cell_118196	8.0
cell_118326	8.0
cell_118331	8.0
cell_118332	8.0
cell_118358	8.0
cell_118475	8.0
cell_118495	8.0
cell_118570	8.0
cell_118593	8.0
cell_118626	8.0
cell_118691	8.0
cell_118715	8.0
cell_118730	8.0
cell_118769	8.0
cell_118921	8.0
cell_118969	8.0
cell_118987	8.0
cell_119002	8.0
cell_119020	8.0
cell_119040	8.0
cell_119046	8.0
cell_119055	8.0
cell_119162	8.0
cell_119237	8.0
cell_119253	8.0
cell_119330	8.0
cell_119368	8.0
cell_119379	8.0
cell_119399	8.0
cell_119448	8.0
cell_119454	8.0
cell_119475	8.0
cell_119502	8.0
cell_119538	8.0
cell_119561	8.0
cell_119628	8.0
cell_119684	8.0
cell_119690	8.0
cell_119699	8.0
cell_119713	8.0
cell_119774	8.0
cell_119830	8.0
cell_119840	8.0
cell_119895	8.0
cell_119967	8.0
cell_119972	8.0
cell_119990	8.0
cell_120064	8.0
cell_120082	8.0
cell_120111	8.0
cell_120162	8.0
cell_120207	8.0
cell_120286	8.0
cell_120294	8.0
cell_120322	8.0
cell_120331	8.0
cell_120430	8.0
cell_120477	8.0
cell_120511	8.0
cell_120554	8.0
cell_120570	8.0
cell_120718	8.0
cell_120721	8.0
cell_120749	8.0
cell_120795	8.0
cell_120899	8.0
cell_120927	8.0
cell_120959	8.0
cell_121013	8.0
cell_121067	8.0
cell_121163	8.0
cell_121166	8.0
cell_121223	8.0
cell_121281	8.0
cell_121284	8.0
cell_121372	8.0
cell_121382	8.0
cell_121411	8.0
cell_121417	8.0
cell_121448	8.0
cell_121459	8.0
cell_121460	8.0
cell_121612	8.0
cell_121639	8.0
cell_121649	8.0
cell_121652	8.0
cell_121768	8.0
cell_121790	8.0
cell_121793	8.0
cell_121850	8.0
cell_121864	8.0
cell_121961	8.0
cell_121990	8.0
cell_122141	8.0
cell_122193	8.0
cell_122196	8.0
cell_122217	8.0
cell_122222	8.0
cell_122370	8.0
cell_122392	8.0
cell_122411	8.0
cell_122413	8.0
cell_122429	8.0
cell_122438	8.0
cell_122473	8.0
cell_122530	8.0
cell_122579	8.0
cell_122581	8.0
cell_122589	8.0
cell_122647	8.0
cell_122659	8.0
cell_122744	8.0
cell_122827	8.0
cell_122833	8.0
cell_122900	8.0
cell_122930	8.0
cell_122936	8.0
cell_122999	8.0
cell_123013	8.0
cell_123014	8.0
cell_123051	8.0
cell_123055	8.0
cell_123103	8.0
cell_123136	8.0
cell_123152	8.0
cell_123214	8.0
cell_123240	8.0
cell_123276	8.0
cell_123308	8.0
cell_123324	8.0
cell_123325	8.0
cell_123367	8.0
cell_123397	8.0
cell_123429	8.0
cell_123547	8.0
cell_123591	8.0
cell_123624	8.0
cell_123628	8.0
cell_123632	8.0
cell_123638	8.0
cell_123639	8.0
cell_123713	8.0
cell_123732	8.0
cell_123740	8.0
cell_123840	8.0
cell_123842	8.0
cell_123907	8.0
cell_123978	8.0
cell_123980	8.0
cell_124038	8.0
cell_124098	8.0
cell_124224	8.0
cell_124248	8.0
cell_124311	8.0
cell_124346	8.0
cell_124360	8.0
cell_124439	8.0
cell_124479	8.0
cell_124535	8.0
cell_124558	8.0
cell_124645	8.0
cell_124660	8.0
cell_124706	8.0
cell_124766	8.0
cell_124814	8.0
cell_124816	8.0
cell_124857	8.0
cell_124914	8.0
cell_125031	8.0
cell_125051	8.0
cell_125085	8.0
cell_125105	8.0
cell_125214	8.0
cell_125244	8.0
cell_125313	8.0
cell_125324	8.0
cell_125343	8.0
cell_125355	8.0
cell_125421	8.0
cell_125436	8.0
cell_125454	8.0
cell_125499	8.0
cell_125516	8.0
cell_125552	8.0
cell_125631	8.0
cell_125667	8.0
cell_125703	8.0
cell_125743	8.0
cell_125915	8.0
cell_125921	8.0
cell_125928	8.0
cell_125978	8.0
cell_126008	8.0
cell_126012	8.0
cell_126088	8.0
cell_126103	8.0
cell_126110	8.0
cell_126125	8.0
cell_126225	8.0
cell_126228	8.0
cell_126266	8.0
cell_126318	8.0
cell_126335	8.0
cell_126424	8.0
cell_126431	8.0
cell_126480	8.0
cell_126484	8.0
cell_126532	8.0
cell_126655	8.0
cell_126740	8.0
cell_126749	8.0
cell_126846	8.0
cell_126851	8.0
cell_126874	8.0
cell_126918	8.0
cell_126938	8.0
cell_126950	8.0
cell_126962	8.0
cell_127003	8.0
cell_127016	8.0
cell_127027	8.0
cell_127034	8.0
cell_127039	8.0
cell_127052	8.0
cell_127105	8.0
cell_127114	8.0
cell_127181	8.0
cell_127226	8.0
cell_127253	8.0
cell_127306	8.0
cell_127312	8.0
cell_127320	8.0
cell_127412	8.0
cell_127467	8.0
cell_127545	8.0
cell_127553	8.0
cell_127659	8.0
cell_127764	8.0
cell_127771	8.0
cell_127793	8.0
cell_127834	8.0
cell_127837	8.0
cell_127917	8.0
cell_127979	8.0
cell_128046	8.0
cell_128064	8.0
cell_128115	8.0
cell_128120	8.0
cell_128155	8.0
cell_128204	8.0
cell_128209	8.0
cell_128214	8.0
cell_128225	8.0
cell_128277	8.0
cell_128436	8.0
cell_128439	8.0
cell_128547	8.0
cell_128557	8.0
cell_128592	8.0
cell_128668	8.0
cell_128694	8.0
cell_128782	8.0
cell_128783	8.0
cell_128874	8.0
cell_128898	8.0
cell_128907	8.0
cell_129192	8.0
cell_129195	8.0
cell_129252	8.0
cell_129275	8.0
cell_129439	8.0
cell_129449	8.0
cell_129470	8.0
cell_129498	8.0
cell_129632	8.0
cell_129711	8.0
cell_129749	8.0
cell_129830	8.0
cell_129854	8.0
cell_129886	8.0
cell_129912	8.0
cell_130083	8.0
cell_130156	8.0
cell_130258	8.0
cell_130271	8.0
cell_130379	8.0
cell_130438	8.5
cell_130480	8.5
cell_130493	8.5
cell_130566	8.5
cell_130571	8.5
cell_130657	8.5
cell_130773	8.5
cell_130804	8.5
cell_130857	8.5
cell_130907	8.5
cell_131076	8.5
cell_131098	8.5
cell_131100	8.5
cell_131118	8.5
cell_131154	8.5
cell_131166	8.5
cell_131185	8.5
cell_131224	8.5
cell_131236	8.5
cell_131386	8.5
cell_131404	8.5
cell_131425	8.5
cell_131435	8.5
cell_131453	8.5
cell_131554	8.5
cell_131687	8.5
cell_131721	8.5
cell_131723	8.5
cell_131759	8.5
cell_131843	8.5
cell_131971	8.5
cell_132039	8.5
cell_132046	8.5
cell_132056	8.5
cell_132124	8.5
cell_132159	8.5
cell_132186	8.5
cell_132459	8.5
cell_132500	8.5
cell_132510	8.5
cell_132517	8.5
cell_132533	8.5
cell_132550	8.5
cell_132570	8.5
cell_132603	8.5
cell_132702	8.5
cell_132737	8.5
cell_132787	8.5
cell_132881	8.5
cell_132891	8.5
cell_132961	8.5
cell_132962	8.5
cell_133129	8.5
cell_133142	8.5
cell_133208	8.5
cell_133319	8.5
cell_133388	8.5
cell_133432	8.5
cell_133450	8.5
cell_133593	8.5
cell_133619	8.5
cell_133644	8.5
cell_133646	8.5
cell_133685	8.5
cell_133715	8.5
cell_133877	8.5
cell_133938	8.5
cell_133952	8.5
cell_133956	8.5
cell_133987	8.5
cell_133993	8.5
cell_134042	8.5
cell_134048	8.5
cell_134116	8.5
cell_134120	8.5
cell_134128	8.5
cell_134141	8.5
cell_134204	8.5
cell_134210	8.5
cell_134218	8.5
cell_134315	8.5
cell_134320	8.5
cell_134351	8.5
cell_134474	8.5
cell_134616	8.5
cell_134633	8.5
cell_134811	8.5
cell_134847	8.5
cell_134852	8.5
cell_134856	8.5
cell_134928	8.5
cell_134938	8.5
cell_134969	8.5
cell_135096	8.5
cell_135109	8.5
cell_135145	8.5
cell_135148	8.5
cell_135324	8.5
cell_135396	8.5
cell_135421	8.5
cell_135434	8.5
cell_135492	8.5
cell_135533	8.5
cell_135535	8.5
cell_135536	8.5
cell_135539	8.5
cell_135632	8.5
cell_135649	8.5
cell_135654	8.5
cell_135701	8.5
cell_135753	8.5
cell_135785	8.5
cell_135805	8.5
cell_135881	8.5
cell_135892	8.5
cell_135921	8.5
cell_135929	8.5
cell_135966	8.5
cell_135982	8.5
cell_136000	8.5
cell_136111	8.5
cell_136116	8.5
cell_136133	8.5
cell_136200	8.5
cell_136213	8.5
cell_136264	8.5
cell_136267	8.5
cell_136278	8.5
cell_136324	8.5
cell_136393	8.5
cell_136411	8.5
cell_136420	8.5
cell_136453	8.5
cell_136457	8.5
cell_136484	8.5
cell_136498	8.5
cell_136527	8.5
cell_136535	8.5
cell_136550	8.5
cell_136574	8.5
cell_136607	8.5
cell_136613	8.5
cell_136642	8.5
cell_136666	8.5
cell_136667	8.5
cell_136716	8.5
cell_136765	8.5
cell_136773	8.5
cell_136789	8.5
cell_136885	8.5
cell_136886	8.5
cell_136905	8.5
cell_136924	8.5
cell_136955	8.5
cell_137001	8.5
cell_137003	8.5
cell_137008	8.5
cell_137017	8.5
cell_137041	8.5
cell_137042	8.5
cell_137049	8.5
cell_137125	8.5
cell_137249	8.5
cell_137260	8.5
cell_137319	8.5
cell_137336	8.5
cell_137390	8.5
cell_137395	8.5
cell_137405	8.5
cell_137461	8.5
cell_137518	8.5
cell_137558	8.5
cell_137578	8.5
cell_137586	8.5
cell_137626	8.5
cell_137640	8.5
cell_137689	8.5
cell_137706	8.5
cell_137709	8.5
cell_137710	8.5
cell_137744	8.5
cell_137808	8.5
cell_137820	8.5
cell_137849	8.5
cell_137901	8.5
cell_137925	8.5
cell_138066	8.5
cell_138085	8.5
cell_138090	8.5
cell_138116	8.5
cell_138134	8.5
cell_138179	8.5
cell_138196	8.5
cell_138205	8.5
cell_138236	8.5
cell_138252	8.5
cell_138273	8.5
cell_138303	8.5
cell_138319	8.5
cell_138320	8.5
cell_138324	8.5
cell_138332	8.5
cell_138399	8.5
cell_138400	8.5
cell_138488	8.5
cell_138489	8.5
cell_138506	8.5
cell_138509	8.5
cell_138522	8.5
cell_138611	8.5
cell_138631	8.5
cell_138733	8.5
cell_138738	8.5
cell_138845	8.5
cell_138948	8.5
cell_139035	8.5
cell_139055	8.5
cell_139085	8.5
cell_139091	8.5
cell_139143	8.5
cell_139175	8.5
cell_139214	8.5
cell_139223	8.5
